case_id,state,district_type,project_type,case_opened_date,snapshot_date,land_area_hectares,land_type,affected_owner_count,is_multi_village,has_title_dispute,has_court_case,has_objection,compensation_estimate_inr_lakh,compensation_funding_available,notification_stage,days_since_case_opened,land_notified_percent,award_completed_percent,compensation_disbursed_percent,possession_completed_percent,delay_label,delay_risk,delay_probability,actual_delay_days
SYN-LA-00137,Punjab,Semi-urban,National Highway,2023-06-26,2024-04-08,0.93,Forest,27,1,0,0,0,70.04,1,3A issued,287,46.0,38.7,18.9,0,1,Medium,0.484,222
SYN-LA-00138,Haryana,Rural,State Highway,2022-12-28,2024-11-13,3.75,Agricultural,17,1,0,0,1,245.72,1,3G award,686,100,100,92.8,72.0,1,Medium,0.455,189
SYN-LA-00139,Madhya Pradesh,Rural,Urban Infrastructure,2019-03-15,2021-03-02,1.94,Agricultural,16,1,0,0,0,79.77,1,3G award,718,100,100,68.2,61.8,0,Low,0.304,0
SYN-LA-00140,Karnataka,Rural,Industrial Corridor,2021-09-25,2022-01-23,0.66,Agricultural,2,0,0,0,1,31.8,1,Pre-notification,120,0,0,0,0,0,Low,0.21,0
SYN-LA-00141,West Bengal,Rural,State Highway,2018-03-16,2019-05-28,1.59,Agricultural,3,0,1,1,0,161.35,1,3A issued,438,41.1,26.0,15.6,0,1,High,0.693,249
SYN-LA-00142,Chhattisgarh,Urban,Railway,2022-10-17,2023-06-27,8.11,Forest,11,1,0,0,0,385.43,1,3A issued,253,57.5,42.8,22.0,7.9,0,Medium,0.636,0
SYN-LA-00143,Uttar Pradesh,Urban,Industrial Corridor,2023-07-06,2024-06-10,7.39,Residential,9,1,0,1,0,168.08,0,3A issued,340,18.8,18.0,0,0,1,High,0.885,278
SYN-LA-00144,Maharashtra,Urban,Industrial Corridor,2022-06-24,2023-05-25,2.76,Agricultural,8,0,0,0,0,199.59,1,3A issued,335,34.2,28.0,9.8,1.5,1,Low,0.31,203
SYN-LA-00145,Uttar Pradesh,Urban,Railway,2022-11-28,2023-11-01,4.03,Residential,9,1,0,0,0,111.66,1,3A issued,338,35.7,22.4,10.0,3.7,0,Medium,0.444,0
SYN-LA-00146,Punjab,Urban,Railway,2024-07-30,2025-03-25,3.42,Agricultural,3,1,0,0,0,209.76,1,3A issued,238,17.9,17.0,0,0,0,Low,0.323,0
SYN-LA-00147,Odisha,Semi-urban,Urban Infrastructure,2023-09-24,2023-11-06,5.18,Agricultural,9,0,0,0,0,405.65,1,3A issued,43,38.0,12.4,0,0,1,Low,0.258,132
SYN-LA-00148,Odisha,Semi-urban,Railway,2023-02-28,2023-07-19,1.61,Agricultural,26,1,1,0,1,99.23,1,Pre-notification,141,9.5,0,0,0,1,High,0.716,240
SYN-LA-00149,Haryana,Rural,National Highway,2024-10-09,2026-07-07,2.03,Agricultural,2,0,0,0,0,142.34,1,3G award,636,100,100,91.1,85.1,0,Low,0.11,0
SYN-LA-00150,Maharashtra,Rural,State Highway,2021-04-22,2022-10-12,6.55,Residential,26,1,1,0,0,577.61,1,3D issued,538,82.4,57.7,29.4,17.8,0,High,0.798,0
SYN-LA-00151,West Bengal,Rural,Urban Infrastructure,2024-04-25,2025-12-26,1.36,Residential,18,1,0,0,0,83.42,1,3G award,610,100,92.5,88.6,76.1,0,Low,0.242,0
SYN-LA-00152,Punjab,Rural,Urban Infrastructure,2023-05-17,2023-10-09,1.15,Agricultural,2,1,0,1,0,67.33,1,Pre-notification,145,6.6,4.4,0,0,1,Medium,0.413,240
SYN-LA-00153,Punjab,Semi-urban,National Highway,2018-12-11,2020-11-09,7.74,Agricultural,12,1,0,0,0,264.01,1,3G award,699,100,100,92.1,75.5,1,Medium,0.395,171
SYN-LA-00154,Karnataka,Urban,Urban Infrastructure,2020-12-30,2022-03-15,1.63,Agricultural,19,0,0,0,0,136.33,0,3D issued,440,85.8,70.4,27.7,14.6,0,Medium,0.495,0
SYN-LA-00155,Rajasthan,Urban,Industrial Corridor,2019-03-31,2020-11-11,1.67,Agricultural,50,1,0,0,1,153.03,1,3G award,591,83.9,77.4,72.8,53.2,1,High,0.748,297
SYN-LA-00156,Uttar Pradesh,Urban,Industrial Corridor,2021-06-30,2022-07-29,1.79,Agricultural,11,1,0,0,0,175.89,1,3D issued,394,100,73.0,40.1,26.3,0,Low,0.331,0
SYN-LA-00157,Madhya Pradesh,Urban,Industrial Corridor,2024-01-14,2025-04-22,2.17,Forest,1,0,0,0,0,75.2,0,3G award,464,94.3,86.9,62.0,54.5,0,Low,0.328,0
SYN-LA-00158,Karnataka,Urban,National Highway,2019-12-12,2020-12-01,6.33,Agricultural,29,1,1,1,0,656.73,1,3A issued,355,23.1,19.0,0,0,0,High,0.94,0
SYN-LA-00159,Uttar Pradesh,Rural,Urban Infrastructure,2019-03-08,2019-11-08,1.68,Agricultural,21,1,0,0,0,151.18,1,3A issued,245,49.9,30.2,7.7,6.9,1,Medium,0.364,188
SYN-LA-00160,Haryana,Semi-urban,National Highway,2020-06-23,2021-04-03,10.75,Residential,11,1,1,1,0,579.27,1,Pre-notification,284,2.8,0,0,0,1,High,0.917,313
SYN-LA-00161,Karnataka,Rural,National Highway,2020-11-03,2021-05-12,4.11,Commercial,3,1,0,0,0,379.66,1,3A issued,190,24.1,13.2,0,0,1,Low,0.282,113
SYN-LA-00162,Haryana,Semi-urban,State Highway,2022-01-04,2022-03-14,1.83,Agricultural,5,0,0,0,0,156.46,1,Pre-notification,69,4.3,1.2,0,0,0,Low,0.158,0
SYN-LA-00163,Karnataka,Rural,Industrial Corridor,2023-01-29,2023-05-06,5.02,Residential,4,0,0,0,1,146.79,0,Pre-notification,97,7.7,0,0,0,0,Medium,0.485,0
SYN-LA-00164,Chhattisgarh,Urban,National Highway,2021-04-15,2021-07-29,6.31,Agricultural,6,1,0,0,0,440.79,1,Pre-notification,105,8.1,0,0,0,1,Medium,0.418,202
SYN-LA-00165,Rajasthan,Rural,Industrial Corridor,2018-08-31,2019-06-06,1.94,Forest,12,1,0,0,0,114.03,1,3D issued,279,86.9,58.3,49.5,45.2,0,Low,0.266,0
SYN-LA-00166,Madhya Pradesh,Semi-urban,Urban Infrastructure,2021-10-25,2022-05-09,2.97,Agricultural,5,0,1,1,0,141.18,1,Pre-notification,196,0,0,0,0,1,High,0.658,185
SYN-LA-00167,Odisha,Rural,State Highway,2023-06-04,2023-11-29,5.5,Agricultural,7,0,0,0,0,184.5,1,3A issued,178,21.2,3.5,0,0,1,Low,0.294,150
SYN-LA-00168,Haryana,Rural,Industrial Corridor,2024-04-19,2024-11-19,11.47,Agricultural,30,1,0,0,0,1148.89,1,3A issued,214,35.5,28.9,2.4,0,0,High,0.75,0
SYN-LA-00169,Haryana,Semi-urban,Industrial Corridor,2020-08-31,2022-02-01,9.58,Forest,10,1,0,0,0,212.57,1,3G award,519,100,91.9,67.6,53.3,0,Medium,0.548,0
SYN-LA-00170,Punjab,Urban,Urban Infrastructure,2019-11-28,2021-03-22,7.06,Agricultural,9,1,0,0,0,409.79,1,3G award,480,100,79.8,70.9,50.3,1,Medium,0.411,198
SYN-LA-00171,Odisha,Semi-urban,Industrial Corridor,2021-11-25,2022-08-13,0.52,Residential,5,0,0,0,1,49.21,1,3A issued,261,42.5,26.7,8.6,8.1,1,Low,0.255,109
SYN-LA-00172,Chhattisgarh,Semi-urban,National Highway,2019-07-19,2020-07-25,10.56,Forest,22,1,0,0,0,410.99,1,3D issued,372,66.0,46.9,30.0,14.8,1,High,0.756,303
SYN-LA-00173,Maharashtra,Urban,National Highway,2024-09-07,2025-01-10,5.67,Agricultural,4,1,0,0,0,283.49,1,3A issued,125,22.7,3.1,0,0,0,Medium,0.378,0
SYN-LA-00174,Chhattisgarh,Urban,Railway,2021-12-28,2023-08-15,16.36,Residential,15,1,1,1,1,1553.4,1,3A issued,595,17.4,17.4,8.4,0,1,High,0.98,266
SYN-LA-00175,Uttar Pradesh,Rural,Urban Infrastructure,2019-07-05,2019-10-11,1.01,Agricultural,24,1,0,0,1,72.42,1,3A issued,98,33.1,11.0,0,0,0,Medium,0.472,0
SYN-LA-00176,Uttar Pradesh,Rural,State Highway,2022-06-26,2023-07-03,2.15,Commercial,1,0,0,0,1,350.4,1,3A issued,372,26.4,19.9,1.8,1.0,0,Low,0.334,0
SYN-LA-00177,Odisha,Urban,Urban Infrastructure,2023-11-20,2024-12-29,4.61,Agricultural,8,0,0,0,0,214.46,0,3D issued,405,74.7,68.7,19.8,0,1,Medium,0.558,153
SYN-LA-00178,Chhattisgarh,Urban,National Highway,2019-08-20,2020-04-05,1.8,Residential,9,0,0,0,0,181.91,0,3A issued,229,20.9,1.1,0,0,0,Medium,0.406,0
SYN-LA-00179,Uttar Pradesh,Urban,State Highway,2022-03-21,2023-11-16,9.29,Agricultural,6,1,0,0,0,716.59,1,3G award,605,100,94.6,67.1,65.9,1,Medium,0.484,165
SYN-LA-00180,Haryana,Semi-urban,Railway,2018-12-12,2019-05-10,2.36,Commercial,1,1,0,0,0,298.17,0,3A issued,149,21.0,9.3,0,0,0,Low,0.338,0
SYN-LA-00181,Chhattisgarh,Urban,State Highway,2023-01-07,2023-07-24,10.98,Residential,9,1,0,0,0,258.17,1,3A issued,198,35.0,35.0,22.3,1.6,0,Medium,0.633,0
SYN-LA-00182,Uttar Pradesh,Semi-urban,Urban Infrastructure,2019-01-30,2019-05-18,2.37,Residential,44,1,0,0,1,76.18,1,Pre-notification,108,0,0,0,0,1,High,0.689,156
SYN-LA-00183,Chhattisgarh,Urban,State Highway,2019-11-03,2021-02-17,2.42,Agricultural,5,0,0,0,0,44.37,1,3G award,472,87.0,76.8,45.1,44.5,0,Low,0.212,0
SYN-LA-00184,Haryana,Semi-urban,State Highway,2019-10-10,2020-04-11,4.93,Forest,10,0,0,0,0,330.46,1,3D issued,184,61.4,61.4,48.8,26.2,0,Low,0.287,0
SYN-LA-00185,Rajasthan,Rural,Railway,2023-05-31,2024-06-05,4.36,Agricultural,4,0,0,0,0,392.4,1,3A issued,371,57.1,48.2,37.3,25.8,0,Low,0.227,0
SYN-LA-00186,Odisha,Semi-urban,Industrial Corridor,2023-12-23,2025-04-29,1.7,Residential,61,1,1,0,1,93.25,1,3A issued,493,29.6,29.6,15.0,0,1,High,0.909,262
SYN-LA-00187,Odisha,Semi-urban,Railway,2018-09-04,2019-12-10,1.04,Agricultural,15,0,0,1,0,95.97,1,3D issued,462,70.5,63.0,52.6,26.2,0,Medium,0.489,0
SYN-LA-00188,Rajasthan,Semi-urban,Industrial Corridor,2019-10-18,2021-06-30,4.98,Agricultural,2,1,0,0,1,120.96,1,3G award,621,100,100,94.2,75.5,0,Low,0.346,0
SYN-LA-00189,Karnataka,Semi-urban,Railway,2023-01-01,2023-11-02,4.12,Residential,6,1,0,0,0,286.79,1,3D issued,305,64.6,39.2,21.4,0,0,Low,0.342,0
SYN-LA-00190,Odisha,Semi-urban,Industrial Corridor,2018-04-23,2019-08-30,3.79,Residential,16,0,0,0,0,372.64,1,3G award,494,100,92.8,80.0,76.4,0,Low,0.198,0
SYN-LA-00191,Haryana,Urban,State Highway,2022-04-20,2023-11-20,5.34,Commercial,3,0,1,0,0,545.61,1,3D issued,579,72.6,51.4,30.6,28.8,1,Medium,0.549,250
SYN-LA-00192,Uttar Pradesh,Semi-urban,Industrial Corridor,2024-06-10,2026-04-15,6.54,Commercial,15,1,0,0,0,634.44,1,3G award,674,100,100,96.0,88.0,0,Medium,0.359,0
SYN-LA-00193,Haryana,Semi-urban,State Highway,2022-07-14,2023-10-27,3.28,Agricultural,5,0,0,0,0,167.14,1,3G award,470,78.1,76.1,61.9,50.6,0,Low,0.171,0
SYN-LA-00194,Maharashtra,Semi-urban,Urban Infrastructure,2018-03-12,2018-11-27,1.06,Residential,12,0,1,1,1,103.6,0,Pre-notification,260,7.3,0,0,0,1,High,0.872,249
SYN-LA-00195,Maharashtra,Urban,State Highway,2022-12-06,2024-11-15,0.78,Agricultural,5,0,0,0,0,54.92,1,3G award,710,100,100,93.1,87.3,0,Low,0.139,0
SYN-LA-00196,Maharashtra,Semi-urban,Urban Infrastructure,2020-11-19,2022-05-24,5.03,Agricultural,4,0,0,0,0,504.44,0,3G award,551,100,93.0,75.9,53.7,0,Low,0.343,0
SYN-LA-00197,West Bengal,Semi-urban,State Highway,2021-09-28,2022-06-01,1.05,Agricultural,12,0,0,0,1,45.74,0,3A issued,246,36.3,22.5,0,0,1,Medium,0.494,160
SYN-LA-00198,Madhya Pradesh,Rural,Railway,2020-11-19,2022-03-13,0.91,Agricultural,3,0,0,0,0,63.21,1,3D issued,479,87.8,63.8,57.2,31.7,0,Low,0.155,0
SYN-LA-00199,Karnataka,Urban,Urban Infrastructure,2019-03-21,2019-12-29,4.61,Agricultural,14,0,0,0,0,291.14,1,3A issued,283,57.9,40.2,32.4,9.0,0,Medium,0.364,0
SYN-LA-00200,Rajasthan,Rural,Urban Infrastructure,2023-11-09,2024-12-18,5.15,Forest,7,0,0,0,0,341.92,1,3D issued,405,87.8,65.0,56.0,33.1,0,Low,0.33,0
SYN-LA-00201,Chhattisgarh,Urban,Industrial Corridor,2019-11-29,2020-03-13,1.54,Commercial,18,1,1,0,0,111.88,1,Pre-notification,105,8.8,0,0,0,0,Medium,0.568,0
SYN-LA-00202,Karnataka,Rural,National Highway,2018-06-05,2020-01-28,3.41,Residential,5,0,0,0,0,266.29,1,3G award,602,100,80.8,76.3,55.1,0,Low,0.191,0
SYN-LA-00203,Uttar Pradesh,Semi-urban,National Highway,2019-06-09,2020-03-14,26.28,Commercial,4,1,1,0,0,2428.29,0,3A issued,279,16.8,9.2,0,0,1,High,0.954,296
SYN-LA-00204,Chhattisgarh,Semi-urban,National Highway,2018-11-13,2020-04-14,10.05,Agricultural,14,1,0,0,0,418.94,1,3G award,518,100,100,88.2,77.6,1,Medium,0.442,201
SYN-LA-00205,Haryana,Semi-urban,Railway,2018-05-04,2019-12-29,2.71,Agricultural,6,0,0,0,0,145.05,1,3G award,604,100,87.4,82.7,75.3,1,Low,0.146,73
SYN-LA-00206,Odisha,Rural,Industrial Corridor,2018-05-13,2019-09-08,33.63,Agricultural,13,1,0,0,0,1612.72,1,3G award,483,96.0,76.1,52.0,26.9,1,High,0.855,331
SYN-LA-00207,Chhattisgarh,Rural,Railway,2019-01-16,2019-07-23,5.21,Agricultural,14,0,0,0,0,229.13,0,Pre-notification,188,0,0,0,0,0,Medium,0.493,0
SYN-LA-00208,Rajasthan,Urban,Urban Infrastructure,2020-05-14,2021-02-12,6.36,Agricultural,5,1,0,0,0,365.65,1,3D issued,274,75.8,55.3,33.4,12.9,0,Medium,0.425,0
SYN-LA-00209,Madhya Pradesh,Rural,National Highway,2023-10-18,2024-08-24,2.56,Agricultural,5,0,0,0,0,93.45,1,3D issued,311,82.0,47.6,32.9,9.6,0,Low,0.208,0
SYN-LA-00210,Uttar Pradesh,Rural,Industrial Corridor,2022-09-13,2022-12-13,4.06,Agricultural,9,0,0,0,0,328.44,1,Pre-notification,91,0.5,0.5,0,0,0,Low,0.248,0
SYN-LA-00211,Maharashtra,Rural,National Highway,2018-10-15,2019-10-24,0.57,Agricultural,5,0,0,0,0,30.71,1,3D issued,374,94.2,62.7,50.8,27.0,0,Low,0.148,0
SYN-LA-00212,Karnataka,Semi-urban,National Highway,2019-06-24,2019-08-24,4.21,Residential,7,0,0,0,0,411.62,1,Pre-notification,61,0,0,0,0,0,Low,0.213,0
SYN-LA-00213,West Bengal,Semi-urban,State Highway,2022-06-03,2022-09-18,0.85,Forest,11,0,0,0,0,33.17,1,3A issued,107,50.6,32.7,12.0,0,0,Low,0.245,0
SYN-LA-00214,Rajasthan,Rural,State Highway,2022-09-19,2023-10-17,2.23,Agricultural,12,0,0,0,0,119.51,1,3G award,393,100,87.2,62.3,58.5,0,Low,0.159,0
SYN-LA-00215,Uttar Pradesh,Rural,Industrial Corridor,2018-05-09,2019-05-27,7.31,Agricultural,26,1,0,1,0,478.96,1,3D issued,383,78.0,60.0,46.6,13.6,1,High,0.837,281
SYN-LA-00216,Rajasthan,Semi-urban,Railway,2020-09-30,2021-04-23,3.99,Agricultural,15,0,0,0,0,402.26,1,3D issued,205,63.2,53.8,30.1,27.0,0,Low,0.239,0
SYN-LA-00217,Rajasthan,Rural,Railway,2023-01-11,2023-12-09,2.05,Agricultural,5,0,0,0,0,85.31,1,3D issued,332,60.0,39.1,33.2,12.0,1,Low,0.201,155
SYN-LA-00218,Chhattisgarh,Urban,Railway,2022-03-08,2024-01-29,1.69,Residential,16,1,0,0,0,148.66,1,3G award,692,100,100,69.8,67.8,0,Low,0.333,0
SYN-LA-00219,Odisha,Urban,Urban Infrastructure,2020-01-06,2020-05-31,6.39,Commercial,11,1,0,0,0,216.86,1,3A issued,146,32.7,25.3,23.2,22.9,0,Medium,0.398,0
SYN-LA-00220,Chhattisgarh,Semi-urban,Urban Infrastructure,2023-12-09,2025-05-26,1.13,Commercial,3,1,0,0,0,92.54,0,3G award,534,100,90.7,50.0,31.9,0,Medium,0.358,0
SYN-LA-00221,Madhya Pradesh,Urban,State Highway,2024-04-22,2025-03-12,2.06,Agricultural,19,0,1,0,0,81.93,1,3A issued,324,15.8,15.7,5.9,0,0,Medium,0.582,0
SYN-LA-00222,Uttar Pradesh,Urban,Industrial Corridor,2022-05-09,2024-02-17,2.84,Agricultural,18,0,0,0,1,280.5,1,3G award,649,100,100,87.0,73.9,0,Medium,0.41,0
SYN-LA-00223,Chhattisgarh,Urban,Urban Infrastructure,2022-11-16,2024-08-28,2.59,Residential,3,0,0,1,0,188.03,1,3G award,651,89.7,79.8,76.9,44.2,1,Medium,0.509,263
SYN-LA-00224,Rajasthan,Rural,National Highway,2023-06-05,2023-07-08,1.45,Agricultural,46,1,0,0,0,86.34,1,Pre-notification,33,1.9,0,0,0,1,Medium,0.506,218
SYN-LA-00225,Maharashtra,Rural,National Highway,2023-12-31,2025-12-15,2.23,Forest,7,0,0,1,0,172.73,1,3G award,715,100,98.6,75.2,54.3,1,Medium,0.537,197
SYN-LA-00226,Punjab,Rural,Urban Infrastructure,2019-10-11,2021-04-23,7.83,Agricultural,4,1,0,0,0,756.87,1,3G award,560,90.4,89.1,68.2,48.0,0,Medium,0.374,0
SYN-LA-00227,Karnataka,Urban,Industrial Corridor,2022-05-24,2023-09-01,7.18,Residential,7,1,0,0,0,533.06,1,3G award,465,100,98.8,91.6,66.5,0,Low,0.345,0
SYN-LA-00228,Karnataka,Rural,National Highway,2022-10-13,2024-05-28,3.74,Agricultural,4,0,0,0,0,82.34,0,3G award,593,100,87.4,53.1,39.5,0,Medium,0.352,0
SYN-LA-00229,West Bengal,Semi-urban,State Highway,2022-04-06,2023-08-15,0.68,Forest,7,0,0,0,0,31.67,1,3G award,496,100,81.4,79.8,78.5,0,Low,0.141,0
SYN-LA-00230,Rajasthan,Urban,National Highway,2020-08-19,2021-07-15,0.82,Agricultural,5,0,0,0,0,83.65,1,3G award,330,99.3,76.0,53.3,47.3,0,Low,0.141,0
SYN-LA-00231,West Bengal,Urban,Urban Infrastructure,2022-06-18,2022-09-28,2.7,Residential,30,1,0,0,0,164.33,1,Pre-notification,102,7.1,6.3,0,0,0,Medium,0.503,0
SYN-LA-00232,Maharashtra,Urban,Railway,2018-05-18,2020-01-27,2.41,Agricultural,10,0,0,0,0,214.06,0,3G award,619,100,95.8,74.0,58.7,0,Medium,0.369,0
SYN-LA-00233,Odisha,Urban,State Highway,2024-02-08,2024-12-03,4.9,Agricultural,3,0,0,0,1,403.6,1,3A issued,299,53.1,50.0,30.6,10.1,0,Medium,0.435,0
SYN-LA-00234,Uttar Pradesh,Rural,Railway,2019-11-26,2020-11-25,1.05,Agricultural,7,0,0,0,0,33.91,1,3A issued,365,42.1,34.9,21.3,0.7,0,Low,0.231,0
SYN-LA-00235,Chhattisgarh,Rural,Railway,2021-01-12,2021-05-28,2.89,Residential,14,0,1,1,1,102.74,0,Pre-notification,136,0,0,0,0,1,High,0.891,308
SYN-LA-00236,Karnataka,Urban,Railway,2021-09-04,2023-05-09,3.86,Forest,10,0,1,0,0,226.24,1,3D issued,612,96.9,70.7,50.3,31.3,1,Medium,0.641,260
SYN-LA-00237,West Bengal,Rural,National Highway,2021-03-27,2021-07-15,5.76,Agricultural,6,0,0,0,0,333.05,1,Pre-notification,110,11.7,4.8,0,0,1,Low,0.277,120
SYN-LA-00238,Madhya Pradesh,Rural,Urban Infrastructure,2023-05-09,2023-09-04,1.45,Agricultural,7,0,0,0,1,41.47,1,3A issued,118,18.4,0,0,0,0,Low,0.266,0
SYN-LA-00239,Punjab,Semi-urban,Urban Infrastructure,2021-02-15,2022-06-09,1.06,Agricultural,8,1,0,0,0,104.53,1,3G award,479,78.0,78.0,50.5,26.6,0,Low,0.241,0
SYN-LA-00240,Rajasthan,Rural,Industrial Corridor,2022-01-05,2023-03-09,3.46,Agricultural,8,0,1,1,0,337.62,0,3A issued,428,20.9,12.1,0,0,1,High,0.861,269
SYN-LA-00241,Maharashtra,Urban,Industrial Corridor,2021-12-20,2022-04-06,9.95,Agricultural,5,1,0,0,0,250.03,0,Pre-notification,107,0,0,0,0,1,High,0.674,288
SYN-LA-00242,Madhya Pradesh,Rural,Railway,2022-09-14,2023-11-24,7.25,Agricultural,5,1,1,1,0,681.04,1,3A issued,436,22.3,12.5,0,0,1,High,0.875,215
SYN-LA-00243,Odisha,Urban,Urban Infrastructure,2021-02-02,2022-01-01,0.9,Agricultural,4,0,0,0,0,71.94,1,3D issued,333,74.6,41.4,28.8,28.4,0,Low,0.175,0
SYN-LA-00244,Rajasthan,Semi-urban,State Highway,2019-07-09,2020-02-12,2.97,Residential,15,0,0,0,0,204.96,1,3A issued,218,41.5,37.7,17.2,9.1,0,Low,0.263,0
SYN-LA-00245,Uttar Pradesh,Semi-urban,National Highway,2019-11-24,2020-09-15,12.75,Commercial,20,1,0,0,0,1166.31,1,3D issued,296,64.6,54.2,37.3,15.0,0,High,0.715,0
SYN-LA-00246,Madhya Pradesh,Semi-urban,Railway,2024-12-20,2026-10-30,3.93,Agricultural,6,0,0,0,0,346.8,1,3G award,679,100,100,76.8,74.3,0,Low,0.188,0
SYN-LA-00247,Odisha,Rural,State Highway,2018-05-19,2020-05-03,9.24,Agricultural,20,1,0,0,1,859.0,1,3G award,715,100,94.6,82.1,65.4,0,High,0.707,0
SYN-LA-00248,West Bengal,Semi-urban,State Highway,2020-02-02,2020-08-21,10.67,Residential,9,1,0,0,0,1079.07,1,3A issued,201,58.3,43.5,19.4,0.1,1,Medium,0.574,116
SYN-LA-00249,Rajasthan,Semi-urban,Urban Infrastructure,2023-04-03,2023-09-28,44.64,Agricultural,25,1,0,0,0,3321.12,1,3A issued,178,20.5,18.3,0,0,1,High,0.891,363
SYN-LA-00250,Chhattisgarh,Urban,Industrial Corridor,2019-12-01,2020-02-02,3.3,Residential,8,0,0,0,0,318.41,1,Pre-notification,63,2.4,0,0,0,1,Low,0.255,176
SYN-LA-00251,Punjab,Semi-urban,National Highway,2023-11-21,2024-04-25,6.72,Agricultural,5,1,1,1,0,309.52,1,Pre-notification,156,0,0,0,0,1,High,0.802,283
SYN-LA-00252,Haryana,Urban,Railway,2022-07-10,2023-08-19,2.23,Residential,4,0,0,0,1,50.87,1,3D issued,405,61.0,36.2,23.4,2.5,0,Medium,0.405,0
SYN-LA-00253,West Bengal,Semi-urban,Industrial Corridor,2021-05-04,2022-08-10,0.73,Residential,14,0,0,0,0,18.96,1,3G award,463,100,96.9,67.8,61.3,0,Low,0.153,0
SYN-LA-00254,West Bengal,Semi-urban,Railway,2022-07-13,2023-04-10,2.79,Residential,6,0,0,0,0,217.03,1,3A issued,271,47.2,34.5,11.9,0,1,Low,0.244,149
SYN-LA-00255,West Bengal,Semi-urban,National Highway,2023-02-02,2024-11-15,6.94,Agricultural,11,1,0,0,0,728.2,1,3G award,652,100,90.5,83.9,62.6,1,Medium,0.413,216
SYN-LA-00256,Punjab,Urban,Industrial Corridor,2023-01-12,2024-07-03,6.83,Agricultural,5,1,0,0,0,351.57,1,3G award,538,100,100,77.7,57.1,0,Medium,0.368,0
SYN-LA-00257,Haryana,Rural,State Highway,2020-11-24,2022-05-06,2.57,Agricultural,8,0,0,0,1,170.29,1,3G award,528,85.0,79.0,58.2,52.6,0,Low,0.278,0
SYN-LA-00258,Maharashtra,Urban,National Highway,2022-08-30,2024-03-09,2.07,Residential,3,0,0,0,0,41.24,1,3G award,557,100,100,96.7,88.3,0,Low,0.124,0
SYN-LA-00259,Punjab,Semi-urban,National Highway,2024-03-12,2025-11-18,0.63,Agricultural,25,1,0,0,0,10.14,0,3G award,616,100,100,80.6,73.2,0,Medium,0.392,0
SYN-LA-00260,Chhattisgarh,Urban,Industrial Corridor,2024-11-04,2025-10-14,2.7,Agricultural,8,1,0,0,0,47.64,1,3A issued,344,49.4,25.1,17.2,2.6,0,Medium,0.391,0
SYN-LA-00261,West Bengal,Rural,State Highway,2023-07-13,2023-08-17,2.24,Commercial,36,1,1,0,0,134.38,1,Pre-notification,35,0,0,0,0,1,High,0.661,212
SYN-LA-00262,Uttar Pradesh,Rural,State Highway,2023-02-20,2024-03-05,4.04,Agricultural,8,0,0,0,0,122.21,1,3A issued,379,51.7,49.5,27.9,8.7,1,Low,0.302,164
SYN-LA-00263,West Bengal,Rural,National Highway,2023-09-28,2025-06-23,5.11,Commercial,2,0,0,0,0,881.98,1,3G award,634,99.1,76.1,44.1,33.6,0,Low,0.294,0
SYN-LA-00264,Odisha,Urban,State Highway,2024-02-13,2024-10-03,4.71,Residential,7,0,1,0,0,204.42,1,3A issued,233,56.9,30.0,24.3,23.7,0,Medium,0.463,0
SYN-LA-00265,Odisha,Urban,National Highway,2018-04-20,2019-08-01,8.63,Residential,5,1,1,0,0,356.88,1,3A issued,468,47.2,39.3,19.2,8.0,1,High,0.774,290
SYN-LA-00266,Rajasthan,Rural,Railway,2020-11-01,2022-07-16,1.77,Forest,5,0,0,0,0,52.13,0,3G award,622,100,86.9,69.5,53.4,0,Medium,0.356,0
SYN-LA-00267,Chhattisgarh,Rural,Industrial Corridor,2020-02-06,2020-09-08,1.65,Agricultural,12,0,0,0,1,48.0,1,3A issued,215,24.1,14.5,5.8,0,0,Medium,0.351,0
SYN-LA-00268,Madhya Pradesh,Urban,National Highway,2018-02-13,2019-06-22,1.54,Agricultural,6,0,0,0,0,160.42,1,3G award,494,100,97.7,66.1,43.4,0,Low,0.198,0
SYN-LA-00269,Odisha,Semi-urban,Railway,2024-07-12,2025-08-12,15.63,Agricultural,8,1,0,0,0,1379.67,1,3A issued,396,43.1,29.8,8.6,3.2,1,High,0.766,223
SYN-LA-00270,Chhattisgarh,Semi-urban,Urban Infrastructure,2022-04-02,2022-10-29,18.41,Agricultural,14,1,0,0,0,845.55,1,Pre-notification,210,12.4,12.4,0,0,1,High,0.827,280
SYN-LA-00271,West Bengal,Urban,Urban Infrastructure,2018-02-16,2019-09-22,2.24,Forest,21,1,1,0,0,108.87,1,3G award,583,100,93.2,81.3,68.8,1,Medium,0.643,214
SYN-LA-00272,West Bengal,Urban,Industrial Corridor,2023-05-08,2024-11-28,1.2,Agricultural,5,0,0,0,0,118.25,1,3G award,570,100,100,67.7,49.6,1,Low,0.198,102
SYN-LA-00273,Chhattisgarh,Urban,State Highway,2018-10-30,2019-06-27,6.24,Agricultural,8,1,0,0,0,541.89,1,3A issued,240,50.7,47.6,18.7,15.0,1,Medium,0.431,245
SYN-LA-00274,Maharashtra,Urban,Urban Infrastructure,2024-06-15,2025-03-04,3.19,Agricultural,11,1,0,0,0,147.73,0,3A issued,262,30.5,25.9,0,0,0,Medium,0.556,0
